event_year,area_office
2000,112000
2000,112000
2000,521400
2000,524500
2000,352440
2000,728900
2000,214200
2000,1054114
2000,1054116
2000,627100
2000,950615
2000,950615
2000,950633
2000,950633
2000,950641
2000,950642
2000,950645
2000,112000
2000,420600
2000,521700
2000,134000
2000,728500
2000,729300
2000,1054114
2000,317900
2000,854910
2000,1055300
2000,523400
2000,950613
2000,950625
2000,950645
2000,352430
2000,352460
2000,453710
2000,1054115
2000,454510
2000,854910
2000,950615
2000,950625
2000,950633
2000,418800
2000,112600
2000,214200
2000,1054115
2000,523300
2000,521400
2000,452110
2000,626700
2000,1055340
2000,950644
2000,552651
2000,627400
2000,418600
2000,950612
2000,950625
2000,950633
2000,950635
2000,950641
2000,552651
2000,522300
2000,454510
2000,854910
2000,950411
2000,950611
2000,950614
2000,950615
2000,950632
2000,950633
2000,950633
2000,950635
2000,521400
2000,751910
2000,751910
2000,625700
2000,953210
2000,215000
2000,453730
2000,830300
2000,1054114
2000,1054115
2000,950622
2000,950631
2000,950632
2000,950632
2000,950641
2000,418800
2000,420600
2000,521400
2000,625700
2000,352450
2000,728500
2000,213900
2000,215800
2000,1054114
2000,336000
2000,626000
2000,626300
2000,355114
2000,1055350
2000,950631
2000,950632
2000,950633
2000,950633
2000,950642
2000,950643
2000,418400
2000,524200
2000,552651
2000,111700
2000,213600
2000,830300
2000,854910
2000,355116
2000,950411
2000,950614
2000,950623
2000,950632
2000,950635
2000,950644
2000,524200
2000,134000
2000,552651
2000,1054111
2000,1055350
2000,950621
2000,950622
2000,950631
2000,950642
2000,950644
2000,317000
2000,854910
2000,950623
2000,950632
2000,854910
2000,257820
2000,1055320
2000,950614
2000,950621
2000,950625
2000,950625
2000,950632
2000,950633
2000,950645
2000,950645
2000,950651
2000,112000
2000,214200
2000,1054111
2000,854910
2000,855610
2000,627100
2000,950614
2000,950643
2000,950644
2000,317300
2000,418800
2000,751910
2000,625700
2000,453710
2000,454510
2000,626300
2000,626600
2000,854910
2000,854910
2000,355116
2000,950611
2000,950612
2000,950613
2000,950615
2000,950625
2000,950633
2000,950633
2000,950635
2000,950644
2000,111500
2000,521700
2000,729700
2000,625700
2000,134000
2000,552651
2000,728500
2000,522000
2000,522000
2000,627700
2000,454712
2000,854910
2000,950611
2000,950625
2000,950632
2000,950642
2000,950643
2000,950644
2000,213900
2000,522000
2000,317900
2000,336000
2000,454510
2000,626300
2000,1055320
2000,523400
2000,950633
2000,950633
2000,950644
2000,950644
2000,950662
2000,418200
2000,551800
2000,522000
2000,1054116
2000,636900
2000,854910
2000,552700
2000,729300
2000,953210
2000,653510
2000,950625
2000,950631
2000,112300
2000,950625
2000,950631
2000,950632
2000,950632
2000,950633
2000,950633
2000,950633
2000,950644
2000,950644
2000,418800
2000,418800
2000,352430
2000,111700
2000,453710
2000,522000
2000,522500
2000,626600
2000,636900
2000,636900
2000,627100
2000,950613
2000,950621
2000,950644
2000,950645
2000,418100
2000,111700
2000,1054111
2000,1054116
2000,627400
2000,854910
2000,1055340
2000,950641
2000,419700
2000,112900
2000,214200
2000,213100
2000,625400
2000,626700
2000,950411
2000,950615
2000,950623
2000,111500
2000,728900
2000,522500
2000,627400
2000,950411
2000,950622
2000,950633
2000,950635
2000,950643
2000,352440
2000,352440
2000,134000
2000,728500
2000,213100
2000,854910
2000,418800
2000,454510
2000,854910
2000,950612
2000,950621
2000,950622
2000,950642
2000,452110
2000,453710
2000,522000
2000,950614
2000,950631
2000,950633
2000,950633
2000,950642
2000,420600
2000,625700
2000,352450
2000,552700
2000,419400
2000,728500
2000,454716
2000,454716
2000,636900
2000,1055310
2000,521100
2000,1050210
2000,950613
2000,950622
2000,950622
2000,950643
2000,521700
2000,111400
2000,214200
2000,215800
2000,418300
2000,950612
2000,950612
2000,950621
2000,950623
2000,950625
2000,950632
2000,950633
2000,950633
2000,950643
2000,950643
2000,950644
2000,950644
2000,950644
2000,950644
2000,950644
2000,950644
2000,420600
2000,418100
2000,418100
2000,524530
2000,625700
2000,552651
2000,111700
2000,214200
2000,1054116
2000,454510
2000,1055320
2000,855610
2000,950612
2000,950627
2000,1054112
2000,950625
2000,112600
2000,522000
2000,636900
2000,950633
2000,453710
2000,950625
2000,950662
2000,418800
2000,418800
2000,420600
2000,418600
2000,950614
2000,950614
2000,950623
2000,950632
2000,950642
2000,950645
2000,420600
2000,751910
2000,625700
2000,552651
2000,728500
2000,213400
2000,1054114
2000,355111
2000,1050210
2000,950613
2000,950621
2000,950641
2000,950642
2000,950642
2000,950643
2000,950644
2000,419700
2000,418100
2000,521400
2000,751910
2000,751910
2000,625700
2000,213400
2000,214200
2000,454711
2000,636900
2000,1055350
2000,1055350
2000,950411
2000,950623
2000,950623
2000,950631
2000,950641
2000,950642
2000,950643
2000,454510
2000,626000
2000,950411
2000,950611
2000,950625
2000,950641
2000,830500
2000,419700
2000,524200
2000,728900
2000,214200
2000,214700
2000,1054112
2000,1054116
2000,626000
2000,854910
2000,854910
2000,1050210
2000,950411
2000,950611
2000,950623
2000,950631
2000,950632
2000,950632
2000,950633
2000,950651
2000,418800
2000,951510
2000,552651
2000,552700
2000,728500
2000,213900
2000,627400
2000,950623
2000,950631
2000,950642
2000,950662
2000,521400
2000,352460
2000,552651
2000,213400
2000,214200
2000,626300
2000,521100
2000,950633
2000,950613
2000,950625
2000,950633
2000,950635
2000,950642
2000,950643
2000,418800
2000,552651
2000,111700
2000,1054116
2000,627400
2000,950611
2000,950623
2000,950625
2000,950633
2000,950641
2000,950662
2000,418800
2000,418800
2000,521400
2000,524200
2000,524530
2000,729300
2000,953210
2000,215800
2000,627700
2000,317700
2000,454510
2000,454712
2000,454714
2000,854910
2000,950612
2000,950614
2000,950631
2000,950632
2000,1032500
2000,352400
2000,552651
2000,953220
2000,522500
2000,1054115
2000,420100
2000,521100
2000,627100
2000,627100
2000,950614
2000,950642
2000,950645
2000,950645
2000,418100
2000,552651
2000,552700
2000,214200
2000,830300
2000,830300
2000,522000
2000,522300
2000,854910
2000,950624
2000,950625
2000,950625
2000,950631
2000,950645
2000,625700
2000,552651
2000,419400
2000,214200
2000,454711
2000,626700
2000,950622
2000,625700
2000,627400
2000,627410
2000,352440
2000,215000
2000,950613
2000,950633
2000,950642
2000,950645
2000,950662
2000,418200
2000,352450
2000,112600
2000,111700
2000,213400
2000,214500
2000,830300
2000,1054111
2000,1054111
2000,454716
2000,950611
2000,950622
2000,950641
2000,950642
2000,950644
2000,950644
2000,950644
2000,352430
2000,352440
2000,552652
2000,111700
2000,213900
2000,453730
2000,522000
2000,522000
2000,522300
2000,524700
2000,626600
2000,950622
2000,950625
2000,950633
2000,950635
2000,950642
2000,950645
2000,830500
2000,111500
2000,418100
2000,134000
2000,522500
2000,1055350
2000,316400
2000,627100
2000,950632
2000,625700
2000,625700
2000,112600
2000,213900
2000,214200
2000,213600
2000,253690
2000,317900
2000,454510
2000,854910
2000,854910
2000,950613
2000,950613
2000,950645
2000,524200
2000,352430
2000,352450
2000,111700
2000,214200
2000,214200
2000,453720
2000,522500
2000,1054115
2000,854910
2000,355116
2000,950614
2000,316100
2000,317500
2000,950635
2000,215600
2000,950614
2000,950621
2000,950625
2000,950631
2000,950631
2000,950633
2000,950633
2000,950641
2000,950641
2000,950642
2000,950642
2000,950643
2000,950645
2000,112000
2000,418800
2000,625700
2000,352450
2000,552651
2000,453710
2000,453720
2000,1054113
2000,1054115
2000,626600
2000,854910
2000,854910
2000,950611
2000,950611
2000,950612
2000,950631
2000,950641
2000,950645
2000,418800
2000,1032500
2000,751910
2000,625700
2000,453710
2000,830300
2000,626300
2000,950612
2000,950614
2000,950614
2000,950621
2000,950622
2000,950622
2000,950632
2000,950633
2000,950641
2000,418100
2000,524200
2000,352430
2000,214200
2000,215800
2000,636900
2000,950614
2000,950641
2000,950641
2000,950642
2000,950651
2000,521700
2000,521700
2000,551800
2000,111100
2000,134000
2000,552651
2000,552651
2000,213400
2000,830300
2000,522300
2000,112300
2000,636900
2000,1055320
2000,627100
2000,950645
2000,419700
2000,418200
2000,452110
2000,213400
2000,854910
2000,950621
2000,950635
2000,352470
2000,626000
2000,950611
2000,625700
2000,953210
2000,552626
2000,950623
2000,950625
2000,950643
2000,950662
2000,316100
2000,729300
2000,317700
2000,317900
2000,454712
2000,355116
2000,950611
2000,950631
2000,420600
2000,552700
2000,953210
2000,215000
2000,215600
2000,522300
2000,854910
2000,1055320
2000,950612
2000,950621
2000,950632
2000,950662
2000,352440
2000,728900
2000,213900
2000,213900
2000,1054113
2000,854910
2000,950613
2000,950622
2000,950633
2000,950633
2000,950642
2000,418200
2000,452110
2000,111400
2000,112600
2000,134000
2000,453710
2000,522000
2000,1054115
2000,316700
2000,636900
2000,854910
2000,627100
2000,950613
2000,950615
2000,950642
2000,1054112
2001,627100
2001,552651
2001,522300
2001,627700
2001,950611
2001,950622
2001,950633
2001,950644
2001,950644
2001,418800
2001,111400
2001,953220
2001,213400
2001,214200
2001,454510
2001,854910
2001,1055330
2001,950615
2001,950621
2001,950622
2001,950622
2001,950622
2001,950632
2001,950632
2001,950633
2001,950633
2001,111500
2001,418800
2001,751910
2001,111400
2001,134000
2001,419400
2001,453710
2001,453710
2001,627700
2001,627700
2001,1054113
2001,626700
2001,854910
2001,854910
2001,1032300
2001,1055350
2001,950635
2001,950635
2001,950642
2001,950662
2001,418800
2001,418100
2001,418200
2001,728900
2001,653510
2001,625400
2001,1055320
2001,1055320
2001,950662
2001,418800
2001,552700
2001,728500
2001,213400
2001,453730
2001,1054111
2001,454714
2001,1055360
2001,316400
2001,950411
2001,950632
2001,950635
2001,950662
2001,355111
2001,950633
2001,625400
2001,950611
2001,950614
2001,950632
2001,950633
2001,950633
2001,950644
2001,551800
2001,551800
2001,352450
2001,134000
2001,453710
2001,1054113
2001,454510
2001,1055330
2001,1055360
2001,523300
2001,950611
2001,950613
2001,950613
2001,950613
2001,950614
2001,950615
2001,950621
2001,950624
2001,950642
2001,950642
2001,950644
2001,420600
2001,420600
2001,253660
2001,524700
2001,454716
2001,626300
2001,626700
2001,950614
2001,950621
2001,950621
2001,950622
2001,950632
2001,950642
2001,950644
2001,418100
2001,352450
2001,352450
2001,552652
2001,111700
2001,1054115
2001,626000
2001,636900
2001,1055330
2001,950642
2001,950643
2001,950643
2001,950643
2001,418400
2001,729700
2001,452110
2001,316100
2001,111400
2001,552651
2001,728900
2001,213100
2001,1054112
2001,317700
2001,454711
2001,1055350
2001,950611
2001,950613
2001,950625
2001,420600
2001,521700
2001,111400
2001,419400
2001,626300
2001,854910
2001,950621
2001,950625
2001,950635
2001,950642
2001,950643
2001,950662
2001,352450
2001,552651
2001,418300
2001,950411
2001,950631
2001,950633
2001,950645
2001,830500
2001,418800
2001,951510
2001,521700
2001,551800
2001,352440
2001,352450
2001,1054112
2001,317000
2001,626000
2001,1055320
2001,950611
2001,950614
2001,950635
2001,551800
2001,419000
2001,552651
2001,213900
2001,627700
2001,1054114
2001,317900
2001,854910
2001,316400
2001,935000
2001,950613
2001,950621
2001,950632
2001,950645
2001,950645
2001,950652
2001,830500
2001,419700
2001,420600
2001,521400
2001,524200
2001,552651
2001,419400
2001,522000
2001,1054113
2001,1054114
2001,1054116
2001,1054116
2001,454711
2001,950625
2001,950631
2001,950643
2001,950644
2001,950644
2001,111500
2001,751910
2001,352440
2001,453720
2001,522500
2001,1054111
2001,1055350
2001,1055350
2001,627100
2001,950631
2001,950633
2001,950642
2001,950644
2001,625700
2001,253650
2001,454510
2001,626000
2001,855610
2001,1054112
2001,257230
2001,355116
2001,950642
2001,418800
2001,950612
2001,950613
2001,950631
2001,950631
2001,950633
2001,950633
2001,950641
2001,418800
2001,418200
2001,524500
2001,751910
2001,552651
2001,830300
2001,1054112
2001,854910
2001,950411
2001,950614
2001,950614
2001,950621
2001,950621
2001,950625
2001,950632
2001,950635
2001,950642
2001,950645
2001,111500
2001,751910
2001,213900
2001,214200
2001,1054112
2001,627410
2001,418300
2001,950614
2001,950621
2001,950631
2001,950642
2001,418100
2001,134000
2001,552652
2001,111700
2001,453710
2001,453730
2001,1054111
2001,626700
2001,636900
2001,636900
2001,523400
2001,950611
2001,950625
2001,950633
2001,950633
2001,950633
2001,950644
2001,950644
2001,950645
2001,420600
2001,418200
2001,729700
2001,625700
2001,552651
2001,216000
2001,1054114
2001,454711
2001,418600
2001,950613
2001,950633
2001,950641
2001,950642
2001,950644
2001,418200
2001,751910
2001,352440
2001,111400
2001,552651
2001,830100
2001,728900
2001,257230
2001,454510
2001,523300
2001,950631
2001,626300
2001,950632
2001,418600
2001,950611
2001,950633
2001,950642
2001,112000
2001,418200
2001,552651
2001,213900
2001,453720
2001,524700
2001,636900
2001,1055330
2001,950621
2001,950633
2001,950642
2001,950644
2001,950645
2001,419700
2001,1032500
2001,352440
2001,552651
2001,419400
2001,214200
2001,215600
2001,453710
2001,1054112
2001,317900
2001,454510
2001,854910
2001,523900
2001,950411
2001,950621
2001,950624
2001,950631
2001,950632
2001,950642
2001,950644
2001,950644
2001,950662
2001,830500
2001,418800
2001,751910
2001,625700
2001,352410
2001,214500
2001,215800
2001,453720
2001,854910
2001,854910
2001,950625
2001,950633
2001,950633
2001,950642
2001,418800
2001,521700
2001,552651
2001,213100
2001,522300
2001,454510
2001,626300
2001,636900
2001,316400
2001,418300
2001,950613
2001,950615
2001,950622
2001,950622
2001,950631
2001,950631
2001,950632
2001,950633
2001,950633
2001,950644
2001,418800
2001,420600
2001,521700
2001,524500
2001,419400
2001,213100
2001,257260
2001,625400
2001,854910
2001,418300
2001,418600
2001,950643
2001,551800
2001,625400
2001,950622
2001,418800
2001,551800
2001,452110
2001,111400
2001,950622
2001,950632
2001,950633
2001,950635
2001,419700
2001,418100
2001,524500
2001,751910
2001,729700
2001,214200
2001,317500
2001,454510
2001,454713
2001,625400
2001,418600
2001,950633
2001,950641
2001,950641
2001,950642
2001,552651
2001,453710
2001,1054112
2001,1054116
2001,454510
2001,454712
2001,626700
2001,854910
2001,316400
2001,523400
2001,950611
2001,950612
2001,950612
2001,950631
2001,950631
2001,950633
2001,950641
2001,950642
2001,950662
2001,418200
2001,551800
2001,352430
2001,213900
2001,653510
2001,524700
2001,454510
2001,854910
2001,950631
2001,950631
2001,950643
2001,830500
2001,419700
2001,352420
2001,214200
2001,524700
2001,1054111
2001,454510
2001,454510
2001,625400
2001,854910
2001,355117
2001,950611
2001,950624
2001,950631
2001,950631
2001,950635
2001,950644
2001,524200
2001,524700
2001,317000
2001,454711
2001,625400
2001,626300
2001,627400
2001,636900
2001,521700
2001,454510
2001,625400
2001,316400
2001,950611
2001,950625
2001,950625
2001,950633
2001,950641
2001,950641
2001,950643
2001,352440
2001,134000
2001,552651
2001,552651
2001,728500
2001,214200
2001,215000
2001,453720
2001,626600
2001,626700
2001,854910
2001,950621
2001,950621
2001,950622
2001,950632
2001,950643
2001,830500
2001,830500
2001,830500
2001,418800
2001,420600
2001,551800
2001,213400
2001,453710
2001,1054113
2001,336000
2001,454510
2001,950611
2001,950621
2001,950621
2001,950621
2001,418800
2001,419700
2001,751910
2001,830100
2001,214200
2001,214500
2001,854910
2001,854910
2001,1055320
2001,418600
2001,950625
2001,950631
2001,950633
2001,950633
2001,950633
2001,950645
2001,830600
2001,454510
2001,950611
2001,950614
2001,950614
2001,950632
2001,950632
2001,950642
2001,950644
2001,950644
2001,521400
2001,134000
2001,729300
2001,1054113
2001,1054114
2001,317700
2001,155010
2001,155010
2001,1055320
2001,950614
2001,950631
2001,950641
2001,420600
2001,418200
2001,420100
2001,625400
2001,317900
2001,418300
2001,950632
2001,950635
2001,950645
2001,418800
2001,521700
2001,111100
2001,728900
2001,627700
2001,355112
2001,418600
2001,627100
2001,950612
2001,950621
2001,950625
2001,950633
2001,950641
2001,950645
2001,950662
2001,418200
2001,751910
2001,352450
2001,552651
2001,729300
2001,729300
2001,729300
2001,213900
2001,213900
2001,453730
2001,522000
2001,454510
2001,1055320
2001,950411
2001,950632
2001,950633
2001,950633
2001,950635
2001,950642
2001,950644
2001,950645
2001,419700
2001,452110
2001,552651
2001,453710
2001,317000
2001,317500
2001,626300
2001,1055320
2001,1055330
2001,950624
2001,950632
2001,950633
2001,950642
2001,950642
2001,950642
2001,134000
2001,552652
2001,729300
2001,215600
2001,453720
2001,1054113
2001,316300
2001,355110
2001,950613
2001,950614
2001,950627
2001,950633
2001,950642
2001,111500
2001,625700
2001,419400
2001,215800
2001,524700
2001,627700
2001,316700
2001,1055350
2001,552652
2001,627100
2001,1054111
2001,935000
2001,950614
2001,950621
2001,950633
2001,950633
2001,950642
2001,418800
2001,418200
2001,521400
2001,552651
2001,728900
2001,111700
2001,111700
2001,317700
2001,454510
2001,454712
2001,854910
2001,355111
2001,950411
2001,950611
2001,950613
2001,950614
2001,950615
2001,950627
2001,751910
2001,134000
2001,552651
2001,213600
2001,950612
2001,950622
2001,950633
2001,950642
2001,950643
2001,420600
2001,551800
2001,552651
2001,111700
2001,213400
2001,214500
2001,214500
2001,215600
2001,854910
2001,950611
2001,950625
2001,950631
2001,950631
2001,950632
2001,950633
2001,950641
2001,111500
2001,420600
2001,112600
2001,552651
